Date,Close,High,Low,Open,Volume,MA5,Dist_MA5,MA10,Dist_MA10,MA20,Dist_MA20,MA50,Dist_MA50,MA200,Dist_MA200,RSI,EMA12,EMA26,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR,Volatility_5,Volatility_10,Volatility_20,Return_lag_1,Return_lag_2,Return_lag_3,Return_lag_5,Return_lag_10,Return_lag_20,ROC_5,ROC_10,ROC_20,Volume_Change,Volume_MA5,Volume_MA10,OBV,Vol_Price_Ratio,CMF,ADX,Stoch_K,Stoch_D,CCI,Williams_R,Dist_from_20d_High,Dist_from_20d_Low,Ichimoku_Conversion,Ichimoku_Base,Day_of_Week,Month,Day_of_Week_sin,Day_of_Week_cos,Month_sin,Month_cos,Future_Return,Signal,Signal_Class
2010-10-18,90.7943878173828,91.09376012206432,90.04979305981784,90.37987096709423,141204800,90.32919616699219,0.5149958929454135,89.77496948242188,1.1355262394831867,88.66574745178222,2.40074710559246,85.65562316894531,5.999331343724967,85.45788990020752,6.2445935927120555,71.18097079226823,89.51569534584029,88.15785098943707,1.3578443564032199,1.2808920969960065,0.0769522594072134,88.66574745178222,1.2792539027928584,91.22425525736794,86.1072396461965,0.05771130067960178,91.59925486553801,1.1187850965756414,0.06867018972750649,0.10558270249458838,0.12240578447525251,0.00492795115520317,0.006981242411531863,0.0030532576636765896,0.013973639211836142,0.03982439565011897,0.03563635895289741,1.3973639211836142,3.982439565011897,3.5636358952897407,-0.42059128864816064,195846260.0,180321040.0,-1248318000.0,1555215.0677419514,0.07050868971328594,23.30534036667452,92.8962156885131,85.5901479211414,64.4968681435751,-7.1037843114869,-0.3286419446078104,5.437690548998919,89.75809466957239,88.29719785654166,0,10,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.003550492655749915,0,1
2010-10-19,89.60455322265625,90.46428644634403,89.05953623857701,89.95765877616992,280604700,90.2862060546875,-0.7549911130592446,89.82793579101562,-0.2486782829776546,88.77129592895508,0.9386562232549078,85.72227920532227,4.52889733372015,85.47707061767578,4.828760011491262,60.047725161071924,89.52936578842736,88.26501411782367,1.2643516706036877,1.277584011717543,-0.013232341113855295,88.77129592895508,1.2644511843276627,91.30019829761041,86.24239356029976,0.05697567760369838,66.4746829302119,1.162789845306366,0.13159297242666462,0.09399183424099113,0.13285073823180937,-0.013104715206843975,-0.008241343448083027,-0.006214959988905311,-0.0023931390451669143,0.005946267069479871,0.02412713543883438,-0.23931390451669143,0.5946267069479871,2.412713543883438,0.9872178566167722,215525200.0,185418100.0,-1528922700.0,3131589.745252476,0.07441509238594528,22.141521520871958,64.66271447578583,80.57687945290932,33.21435870696795,-35.33728552421417,-1.6348067062031069,4.055959642286933,89.75809466957239,88.29719785654166,1,10,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001,0.017047850220798466,1,2
2010-10-20,90.47965240478516,90.91719692889455,89.71203002168133,89.76576335423884,200051800,90.27853393554688,0.22277551536433737,89.96918029785157,0.5673855260697414,88.94209442138671,1.7287179860121737,85.81575210571289,5.434783457152492,85.49949142456055,5.824784331751021,64.45158506130352,89.67556372940547,88.42906139833934,1.2465023310661252,1.2713676755872594,-0.024865344521134203,88.94209442138671,1.2523030377878925,91.44670049696249,86.43748834581093,0.0563199257195259,80.69460699613165,1.1734936925157902,0.13992410237013952,0.10438935067801361,0.13406678096903887,0.009766235650485289,-0.0034664632932013273,0.0014444053002116153,-0.000423789635140559,0.015858194172679863,0.0392353016589857,-0.0423789635140559,1.5858194172679863,3.92353016589857,-0.28706896213784017,216666120.0,190560620.0,-1328870900.0,2211014.241135833,0.11452690884975282,21.502615586487636,85.4278812724122,80.99560381223705,52.65310269620673,-14.572118727587796,-0.6741490486903534,5.072194664990892,89.91929040817409,88.29719785654166,2,10,0.5877852522924732,-0.8090169943749473,-0.8660254037844386,0.5000000000000001,0.004326460078036387,0,1
2010-10-21,90.6792221069336,91.41613882772722,89.97301098156805,90.8864834119498,221585500,90.38139343261719,0.32952432243529284,90.1411262512207,0.596948227841354,89.15817909240722,1.7060050238911773,85.96025024414062,5.489713965920706,85.52260746002197,6.029533944369159,65.38857195190718,89.82997271056364,88.59573996934633,1.234232741217312,1.2639406887132698,-0.029707947495957843,89.15817909240722,1.151675574010292,91.4615302404278,86.85482794438664,0.05166886922697902,83.01804450948568,1.1927532749188887,0.13600759514474386,0.10322509009671177,0.12868185531049353,0.0022056859950745356,0.011993462894758444,-0.001268423227665183,0.005703964013833884,0.019328508574601333,0.050044199806803746,0.5703964013833884,1.9328508574601333,5.004419980680375,0.10764062107914052,217430360.0,196233170.0,-1107285400.0,2443619.3303323113,0.14263605192167436,21.362821612771427,83.75634613256328,77.94898062692043,57.474237462673614,-16.243653867436727,-0.8061122797828335,4.373601068230859,90.09583780993685,88.59962116843818,3,10,-0.587785252292473,-0.8090169943749476,-0.8660254037844386,0.5000000000000001,0.002285472550729306,0,1
2010-10-22,90.8481216430664,90.98629392723396,90.5794549395447,90.8174160403075,108212400,90.48118743896484,0.4055364595530797,90.28006744384766,0.6292133084327522,89.29366645812988,1.7408347608454555,86.11835739135742,5.492167285791316,85.54475162506104,6.199527051349452,66.20054479655562,89.98661100787174,88.76258305628856,1.2240279515831816,1.2559581412872522,-0.03193018970407069,89.29366645812988,1.1843173354639789,91.66230112905784,86.92503178720192,0.053052691526304874,82.81331654930855,1.1366165401167723,0.13594037142445412,0.1011852540673524,0.10937690230976176,0.0018626045990297602,0.004072398914982678,0.013878406572934265,0.005522686409771715,0.015531320881645216,0.030744239783118354,0.5522686409771715,1.5531320881645216,3.0744239783118354,-0.511644940666244,190331840.0,189278400.0,-999073000.0,1191135.2490605826,0.10708270637306888,21.23301292289209,83.25861940028216,84.14761560175255,58.587374083055614,-16.741380599717836,-0.621353288319515,4.568007817597852,90.09583780993685,88.76399660011154,4,10,-0.9510565162951536,0.30901699437494723,-0.8660254037844386,0.5000000000000001,0.0011825176178832386,0,1
2010-10-25,91.11675262451172,91.93043613738276,91.04766943775924,91.45450826594848,151145700,90.54566040039063,0.6307229099613787,90.4374282836914,0.7511539787369514,89.46369438171386,1.8477419854189936,86.2867237854004,5.597650052311476,85.56680099487305,6.486103915432362,67.50621824097115,90.16047894889329,88.93696598726805,1.2235129616252323,1.2494691053548483,-0.025956143729616077,89.46369438171386,1.1900149904105666,91.843724362535,87.08366440089273,0.0532066107323108,84.72767688051417,1.1327378225595994,0.13316438153328866,0.10134612015199637,0.10686056048882862,0.0029569238921718366,0.0048250360712420726,0.00704136458080451,0.003550492655749915,0.01757374517098187,0.03876773843783887,0.3550492655749915,1.757374517098187,3.8767738437838872,0.3967502800048792,192320020.0,194083140.0,-847927300.0,1658813.5073564905,0.09776070161159243,21.907310704893103,76.80496272222518,81.27330941835687,74.65120940041312,-23.195037277774823,-0.8851078566135095,4.877207458270516,90.49498618797989,89.02116293272883,0,10,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.0014320696349405804,0,1
2010-10-26,91.13211822509766,91.22422915075067,90.47964045691812,90.65619030208188,158982900,90.8511734008789,0.30923631880799274,90.56868972778321,0.6221007491749253,89.61913948059082,1.688231725137812,86.4561604309082,5.408472653520469,85.58832176208496,6.477281419798286,67.5833567139977,90.30996191446319,89.0995698567369,1.2103920577262812,1.241653695829135,-0.03126163810285387,89.61913948059082,1.1949889927158877,92.00911746602259,87.22916149515905,0.053336329701076345,81.65256654515808,1.105012884793382,0.058841040406511905,0.10133698045223402,0.10686358760578929,0.00016863639389419482,0.0031260589310480036,0.004994486141819632,0.017047850220798466,0.014613913299631909,0.03531911363924167,1.7047850220798466,1.4613913299631909,3.5319113639241673,0.05185195476947069,167995660.0,191760430.0,-688944400.0,1744532.0387188843,0.09738133287936311,21.765803313095965,77.2429778383588,79.10218665362204,53.552830402637476,-22.757022161641203,-0.8683934786212433,4.894852607641287,90.49498618797989,89.02116293272883,1,10,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001,0.006317273132086854,0,1
2010-10-27,90.87110900878906,90.97090363754243,90.01137593948188,90.49497579096716,190024000,90.9294647216797,-0.06417690136992782,90.60399932861328,0.29481003284081986,89.76920928955079,1.2274807007423894,86.60006759643555,4.931914640363755,85.6125863647461,6.142230794943426,64.77055335575302,90.39629223666718,89.23079497911114,1.1654972575560407,1.2264224081745163,-0.06092515061847559,89.76920928955079,1.151394813227343,92.07199891600547,87.4664196630961,0.0513046654789401,73.92532315109332,1.1061364134235532,0.03685460861701467,0.09677051691754246,0.10742302312497065,-0.0028640749429734713,-0.002695921536349566,0.0002530307210200089,0.004326460078036387,0.0039008369339579296,0.03415734594489894,0.4326460078036387,0.39008369339579296,3.4157345944898942,0.19524804239952842,165990100.0,191328110.0,-878968400.0,2091137.6792113415,0.13679364956531814,21.05151448794876,66.74654717384206,73.59816257814201,36.31090412557868,-33.25345282615794,-1.1523138289158297,4.594425888640852,90.49498618797989,89.02116293272883,2,10,0.5877852522924732,-0.8090169943749473,-0.8660254037844386,0.5000000000000001,0.013262659376165553,1,2
2010-10-28,90.88646697998048,91.43147802318248,90.4489225731004,91.3930945717136,168576000,90.97091369628906,-0.09282826002001698,90.67615356445313,0.23193905702876272,89.93309669494629,1.060088354644373,86.74122802734375,4.7788566600994065,85.63329509735108,6.1344969578216,64.86322017580393,90.47170373563846,89.35343734954591,1.118266386092543,1.2047912037581217,-0.08652481766557862,89.93309669494629,1.057102658273874,92.04730201149404,87.81889137839853,0.04701729161443541,72.54677626558373,1.0973092017563046,0.034978859602266314,0.09381014253957991,0.10618272870519661,0.00016900829492394465,-0.0026955507004721158,-0.002527368874527758,0.002285472550729306,0.008002472817747242,0.03741349206003641,0.2285472550729306,0.8002472817747242,3.7413492060036413,-0.1128699532690608,155388200.0,186409280.0,-710392400.0,1854797.5909013182,0.17652106153503358,20.81196385748286,66.90958908154677,70.29970469791589,43.37557962540928,-33.09041091845322,-1.1356077500188744,4.612103214218832,90.49498618797989,89.02116293272883,3,10,-0.587785252292473,-0.8090169943749476,-0.8660254037844386,0.5000000000000001,0.03260142078967854,1,2
2010-10-29,90.95555114746094,91.1321068270358,90.63315123501208,90.7943511912365,144305500,90.99239959716797,-0.04049618415402634,90.7367935180664,0.24109032390589036,90.0820140838623,0.9697130692320144,86.91293670654296,4.6513379873098115,85.65317604064941,6.190517797372874,65.30531029575059,90.54614179899576,89.47211244568777,1.074029353307992,1.1786388336680957,-0.10460948036010365,90.0820140838623,0.9735507772978895,92.02911563845808,88.13491252926653,0.04322952976568911,72.43172836919597,1.054569658203977,0.03301133516015937,0.09355984949693097,0.10587676128506948,0.000760115006953388,0.0009292517676184886,-0.0019374846220582276,0.0011825176178832386,0.006711734701632555,0.03385363098919569,0.11825176178832386,0.6711734701632555,3.3853630989195693,-0.1439736380030372,162606820.0,176469330.0,-566086900.0,1586549.6737636814,0.18280763808132502,20.589523986335948,69.09933144479422,67.58515590006101,37.268986410323095,-30.90066855520579,-1.0604594418163416,4.691620443780908,90.49498618797989,89.40494860345322,4,10,-0.9510565162951536,0.30901699437494723,-0.8660254037844386,0.5000000000000001,0.03569919322084725,1,2
